,pattern,sup
185,"['reach', 'dm', 'incident']",9.156993866966003e-07
186,"['reach', 'dm', 'reference']",9.156993866966003e-07
187,"['reach', 'dm', 'follow']",8.241294480269403e-07
188,"['reach', 'dm', 'registered']",6.409895706876202e-07
189,"['reach', 'dm', 'sent']",8.699144173617702e-07
190,"['reach', 'dm', 'email']",2.518173313415651e-06
191,"['reach', 'dm', 'address']",6.867745400224502e-07
192,"['reach', 'incident']",1.9234875136808048e-05
193,"['reach', 'incident', 'number']",9.156993866966003e-07
194,"['reach', 'incident', 'reference']",9.156993866966003e-07
195,"['reach', 'incident', 'automated']",8.699144173617702e-07
196,"['reach', 'incident', 'sent']",8.699144173617702e-07
197,"['reach', 'incident', 'email']",8.699144173617702e-07
198,"['reach', 'reference']",1.9234875136808048e-05
199,"['reach', 'reference', 'number']",9.156993866966003e-07
200,"['reach', 'reference', 'automated']",8.699144173617702e-07
201,"['reach', 'reference', 'sent']",8.699144173617702e-07
202,"['reach', 'reference', 'email']",8.699144173617702e-07
203,"['reach', 'registered']",1.4426156352606037e-05
204,"['reach', 'registered', 'email']",6.867745400224502e-07
205,"['reach', 'email']",5.578113789674334e-05
206,"['reach', 'email', 'address']",6.867745400224502e-07
207,"['reach', 'address']",1.4426156352606037e-05
208,"['reach', 'drop']",1.538790010944644e-05
209,"['reach', 'drop', 'us']",7.325595093572803e-07
210,"['reach', 'drop', 'dm']",7.325595093572803e-07
211,"['reach', 'drop', 'incident']",7.325595093572803e-07
212,"['reach', 'drop', 'number']",7.325595093572803e-07
213,"['reach', 'drop', 'reference']",7.325595093572803e-07
214,"['reach', 'drop', 'automated']",6.867745400224502e-07
215,"['reach', 'drop', 'sent']",6.867745400224502e-07
216,"['reach', 'drop', 'email']",6.867745400224502e-07
217,"['reach', 'customer']",2.308185016416966e-05
218,"['reach', 'customer', 'care']",7.783444786921102e-07
219,"['reach', 'customer', 'team']",9.614843560314302e-07
220,"['reach', 'customer', 'number']",7.783444786921102e-07
221,"['reach', 'customer', 'us']",8.241294480269403e-07
222,"['reach', 'customer', 'drop']",7.325595093572803e-07
223,"['reach', 'customer', 'automated']",7.325595093572803e-07
224,"['reach', 'customer', 'please']",7.783444786921102e-07
225,"['reach', 'customer', 'dm']",8.241294480269403e-07
226,"['reach', 'customer', 'customerfirst']",7.783444786921102e-07
227,"['reach', 'customer', 'incident']",7.783444786921102e-07
228,"['reach', 'customer', 'submitted']",7.783444786921102e-07
229,"['reach', 'customer', 'reference']",7.783444786921102e-07
230,"['reach', 'customer', 'sent']",7.325595093572803e-07
231,"['reach', 'customer', 'email']",7.325595093572803e-07
232,"['reach', 'care']",1.8273131379967648e-05
233,"['reach', 'care', 'team']",7.783444786921102e-07
234,"['reach', 'care', 'number']",7.783444786921102e-07
235,"['reach', 'care', 'us']",7.783444786921102e-07
236,"['reach', 'care', 'please']",7.783444786921102e-07
237,"['reach', 'care', 'drop']",7.325595093572803e-07
238,"['reach', 'care', 'dm']",7.783444786921102e-07
239,"['reach', 'care', 'customerfirst']",7.783444786921102e-07
240,"['reach', 'care', 'incident']",7.783444786921102e-07
241,"['reach', 'care', 'submitted']",7.783444786921102e-07
242,"['reach', 'care', 'reference']",7.783444786921102e-07
243,"['reach', 'care', 'automated']",7.325595093572803e-07
244,"['reach', 'care', 'sent']",7.325595093572803e-07
245,"['reach', 'care', 'email']",7.325595093572803e-07
246,"['reach', 'sent']",1.9234875136808048e-05
247,"['reach', 'sent', 'automated']",8.699144173617702e-07
248,"['reach', 'sent', 'email']",8.699144173617702e-07
249,"['reach', 'automated']",1.8273131379967648e-05
250,"['reach', 'automated', 'email']",8.699144173617702e-07
251,"['reach', 'follow']",1.8273131379967648e-05
252,"['reach', 'number']",2.4043593921010063e-05
253,"['reach', 'number', 'automated']",8.699144173617702e-07
254,"['reach', 'number', 'sent']",8.699144173617702e-07
255,"['reach', 'number', 'email']",9.156993866966003e-07
256,"['reach', 'get']",1.0579181325244428e-05
257,"['reach', 'account']",1.9234875136808048e-05
258,"['reach', 'account', 'email']",8.699144173617702e-07
259,"['reach', 'details']",3.75080065167757e-05
260,"['reach', 'details', 'follow']",5.952046013527902e-07
261,"['reach', 'details', 'visited']",6.409895706876202e-07
262,"['reach', 'details', 'store']",5.952046013527902e-07
263,"['reach', 'us']",0.000152917257337624
264,"['reach', 'us', 'number']",1.0988392640359202e-06
265,"['reach', 'us', 'automated']",8.699144173617702e-07
266,"['reach', 'us', 'account']",9.156993866966003e-07
267,"['reach', 'us', 'details']",1.7398288347235405e-06
268,"['reach', 'us', 'visited']",5.952046013527902e-07
269,"['reach', 'us', 'store']",5.494196320179601e-07
270,"['reach', 'us', 'look']",5.952046013527902e-07
271,"['reach', 'us', 'dm']",6.455680676211032e-06
272,"['reach', 'us', 'incident']",9.156993866966003e-07
273,"['reach', 'us', 'reference']",9.156993866966003e-07
274,"['reach', 'us', 'follow']",8.699144173617702e-07
275,"['reach', 'us', 'registered']",6.867745400224502e-07
276,"['reach', 'us', 'sent']",8.699144173617702e-07
277,"['reach', 'us', 'email']",2.563958282750481e-06
278,"['reach', 'us', 'address']",6.867745400224502e-07
279,"['reach', 'look']",1.2502668838925231e-05
280,"['reach', 'customerfirst']",1.634964386628684e-05
281,"['reach', 'customerfirst', 'number']",7.783444786921102e-07
282,"['reach', 'customerfirst', 'us']",7.783444786921102e-07
283,"['reach', 'customerfirst', 'please']",7.783444786921102e-07
284,"['reach', 'customerfirst', 'drop']",7.325595093572803e-07
285,"['reach', 'customerfirst', 'dm']",7.783444786921102e-07
286,"['reach', 'customerfirst', 'incident']",7.783444786921102e-07
287,"['reach', 'customerfirst', 'submitted']",7.783444786921102e-07
288,"['reach', 'customerfirst', 'reference']",7.783444786921102e-07
289,"['reach', 'customerfirst', 'automated']",7.325595093572803e-07
290,"['reach', 'customerfirst', 'sent']",7.325595093572803e-07
291,"['reach', 'customerfirst', 'email']",7.325595093572803e-07
292,"['reach', 'submitted']",1.634964386628684e-05
293,"['reach', 'submitted', 'us']",7.783444786921102e-07
294,"['reach', 'submitted', 'please']",7.783444786921102e-07
295,"['reach', 'submitted', 'drop']",7.325595093572803e-07
296,"['reach', 'submitted', 'dm']",7.783444786921102e-07
297,"['reach', 'submitted', 'incident']",7.783444786921102e-07
298,"['reach', 'submitted', 'number']",7.783444786921102e-07
299,"['reach', 'submitted', 'reference']",7.783444786921102e-07
300,"['reach', 'submitted', 'automated']",7.325595093572803e-07
301,"['reach', 'submitted', 'sent']",7.325595093572803e-07
302,"['reach', 'submitted', 'email']",7.325595093572803e-07
303,['prime'],0.0014288776166321354
304,['forced'],0.0007858826891476745
305,['fight'],0.0024290919482746302
306,['political'],0.0017860970207901692
307,['lives'],0.004786740015717654
308,['first'],0.026219904265199687
309,"['first', 'first']",2.692882519153127e-05
310,"['first', 'president']",1.634964386628684e-05
311,"['first', 'three']",1.154092508208483e-05
312,"['first', 'pbs']",1.8273131379967648e-05
313,"['first', 'pbs', 'video']",7.325595093572803e-07
314,"['first', 'pbs', 'app']",7.325595093572803e-07
315,"['first', 'video']",2.1158362650488855e-05
316,"['first', 'video', 'app']",7.325595093572803e-07
317,"['first', 'app']",1.538790010944644e-05
318,"['first', 'time']",4.3278469057818114e-05
319,"['first', 'one']",1.8273131379967648e-05
320,"['first', 'new']",2.5005337677850463e-05
321,"['first', 'learn']",1.3464412595765635e-05
322,"['first', 'crew']",1.2502668838925231e-05
323,"['first', 'year']",1.0579181325244428e-05
324,"['first', 'american']",2.5005337677850463e-05
325,"['first', 'today']",1.538790010944644e-05
326,"['first', 'stream']",1.0579181325244428e-05
327,"['first', 'woman']",2.1158362650488855e-05
328,"['first', 'black']",1.7311387623127244e-05
329,"['first', 'person']",1.2502668838925231e-05
330,"['first', 'day']",1.154092508208483e-05
331,"['first', 'episode']",1.634964386628684e-05
332,"['first', 'episode', 'video']",5.036346626831302e-07
333,"['first', 'us']",1.154092508208483e-05
334,"['first', 'african']",1.2502668838925231e-05
335,"['first', 'artemis']",1.0579181325244428e-05
336,"['first', 'ever']",2.692882519153127e-05
337,"['first', 'moon']",1.0579181325244428e-05
338,"['first', 'amp']",1.7311387623127244e-05
339,"['first', 'space']",2.308185016416966e-05
340,"['first', 'world']",1.2502668838925231e-05
341,"['first', 'earth']",1.3464412595765635e-05
342,"['first', 'mission']",1.4426156352606037e-05
343,"['first', 'sip']",1.2502668838925231e-05
344,"['first', 'spacecraft']",1.4426156352606037e-05
345,"['first', 'flight']",1.0579181325244428e-05
346,"['first', 'countdowntomars']",1.0579181325244428e-05
347,"['first', 'dragon']",1.538790010944644e-05
348,"['first', 'mars']",1.2502668838925231e-05
349,"['first', 'cargo']",1.154092508208483e-05
350,['shots'],0.0017860970207901692
351,['finale'],0.0011431020933057084
352,['airs'],0.0013574337358005287
353,"['airs', 'c']",1.538790010944644e-05
354,['sun'],0.005429734943202115
355,"['sun', 'c']",2.8852312705212074e-05
356,['c'],0.021576052011145246
357,"['c', 'naturepbs']",1.2502668838925231e-05
358,"['c', 'washweekpbs']",3.558451900309489e-05
359,"['c', 'antiquesroadshow']",1.3464412595765635e-05
360,['news'],0.004572408373222834
361,['cover'],0.0009287704508108881
362,['president'],0.008573265699792812
363,"['president', 'c']",1.634964386628684e-05
364,"['president', 'c', 'washweekpbs']",5.036346626831302e-07
365,"['president', 'president']",1.634964386628684e-05
366,"['president', 'washweekpbs']",1.0579181325244428e-05
367,"['president', 'united']",1.0579181325244428e-05
368,"['president', 'united', 'states']",5.036346626831302e-07
369,"['president', 'states']",1.0579181325244428e-05
370,"['president', 'joe']",1.4426156352606037e-05
371,"['president', 'joe', 'biden']",6.867745400224502e-07
372,"['president', 'biden']",3.462277524625449e-05
373,"['president', 'trump']",2.308185016416966e-05
374,"['president', 'elect']",2.5005337677850463e-05
375,"['president', 'elect', 'biden']",7.783444786921102e-07
376,"['president', 'harris']",1.154092508208483e-05
377,['called'],0.0032864185182539117
378,['press'],0.001285989854968922
379,['people'],0.020004286632849897
380,"['people', 'c']",1.0579181325244428e-05
381,"['people', 'people']",1.4426156352606037e-05
382,"['people', 'watch']",1.154092508208483e-05
383,"['people', 'pbs']",1.154092508208483e-05
384,"['people', 'pbs', 'video']",5.494196320179601e-07
385,"['people', 'pbs', 'app']",5.494196320179601e-07
386,"['people', 'video']",1.154092508208483e-05
387,"['people', 'video', 'app']",5.494196320179601e-07
388,"['people', 'app']",1.154092508208483e-05
389,"['people', 'learn']",1.0579181325244428e-05
390,"['people', 'like']",1.154092508208483e-05
391,"['people', 'americanportraitpbs']",1.8273131379967648e-05
392,"['people', 'across']",1.634964386628684e-05
393,"['people', 'get']",1.154092508208483e-05
394,"['people', 'world']",1.3464412595765635e-05
395,"['people', 'america']",1.3464412595765635e-05
396,"['people', 'covid']",1.4426156352606037e-05
397,['watch'],0.01964706722869186
398,"['watch', 'c']",2.5967081434690866e-05
399,"['watch', 'pbs']",4.5201956571498915e-05
400,"['watch', 'pbs', 'video']",1.8313987733932006e-06
401,"['watch', 'pbs', 'app']",1.8313987733932006e-06
402,"['watch', 'video']",4.5201956571498915e-05
403,"['watch', 'video', 'app']",1.8313987733932006e-06
404,"['watch', 'app']",3.8469750273616096e-05
405,"['watch', 'new']",1.0579181325244428e-05
406,"['watch', 'live']",4.231672530097771e-05
407,"['watch', 'live', 'coverage']",7.783444786921102e-07
408,"['watch', 'coverage']",1.7311387623127244e-05
409,"['watch', 'episode']",1.3464412595765635e-05
410,"['watch', 'amp']",1.0579181325244428e-05
411,"['watch', 'space']",1.154092508208483e-05
412,"['watch', 'pm']",1.0579181325244428e-05
413,"['watch', 'et']",1.4426156352606037e-05
414,"['watch', 'film']",1.0579181325244428e-05
415,"['watch', 'nasa']",1.0579181325244428e-05
416,['spend'],0.001285989854968922
417,['friday'],0.004572408373222834
418,"['friday', 'c']",2.2120106407329256e-05
419,['night'],0.004000857326569979
420,"['night', 'sky']",1.4426156352606037e-05
421,['three'],0.004072301207401586
422,['robert'],0.0012145459741373151
423,"['robert', 'c']",1.154092508208483e-05
424,"['robert', 'c', 'washweekpbs']",5.494196320179601e-07
425,"['robert', 'costa']",1.154092508208483e-05
426,"['robert', 'costa', 'c']",5.494196320179601e-07
427,"['robert', 'costa', 'washweekpbs']",5.494196320179601e-07
428,"['robert', 'washweekpbs']",1.154092508208483e-05
429,['costa'],0.0008573265699792813
430,"['costa', 'c']",1.154092508208483e-05
431,"['costa', 'c', 'washweekpbs']",5.494196320179601e-07
432,"['costa', 'washweekpbs']",1.154092508208483e-05
