,pattern,sup
241,"['kim', 'contrasting']",1.4077686304100548e-05
242,"['kim', 'new']",4.786413343394186e-05
243,"['kim', 'new', 'dioroblique']",4.750281276030057e-07
244,"['kim', 'new', 'effect']",4.750281276030057e-07
245,"['kim', 'new', 'embroidered']",4.750281276030057e-07
246,"['kim', 'reflective']",1.1262149043280438e-05
247,"['kim', 'dioroblique']",6.194181973804242e-05
248,"['kim', 'dioroblique', 'galaxy']",5.937851595037572e-07
249,"['kim', 'dioroblique', 'effect']",4.750281276030057e-07
250,"['kim', 'dioroblique', 'leather']",7.125421914045085e-07
251,"['kim', 'dioroblique', 'motif']",9.500562552060114e-07
252,"['kim', 'dioroblique', 'light']",4.750281276030057e-07
253,"['kim', 'galaxy']",1.4077686304100548e-05
254,"['kim', 'galaxy', 'leather']",5.937851595037572e-07
255,"['kim', 'effect']",1.970876082574077e-05
256,"['kim', 'leather']",3.097090986902121e-05
257,"['kim', 'stussy']",1.4077686304100548e-05
258,"['kim', 'shawn']",1.4077686304100548e-05
259,"['kim', 'shawn', 'stussy']",5.937851595037572e-07
260,"['kim', 'pm']",3.941752165148154e-05
261,"['kim', 'pm', 'today']",5.937851595037572e-07
262,"['kim', 'pm', 'cet']",1.66259844661052e-06
263,"['kim', 'tailoring']",1.1262149043280438e-05
264,"['kim', 'house']",1.4077686304100548e-05
265,"['kim', 'perfectly']",1.6893223564920658e-05
266,"['kim', 'collection']",6.757289425968263e-05
267,"['kim', 'collection', 'starsindior']",5.937851595037572e-07
268,"['kim', 'couture']",1.6893223564920658e-05
269,"['kim', 'casual']",1.4077686304100548e-05
270,"['kim', 'allure']",1.1262149043280438e-05
271,"['kim', 'coat']",2.2524298086560877e-05
272,"['kim', 'coat', 'archival']",4.750281276030057e-07
273,"['kim', 'coat', 'pants']",4.750281276030057e-07
274,"['kim', 'coat', 'kenny']",4.750281276030057e-07
275,"['kim', 'coat', 'scharf']",4.750281276030057e-07
276,"['kim', 'coat', 'starsindior']",4.750281276030057e-07
277,"['kim', 'coat', 'collection']",4.750281276030057e-07
278,"['kim', 'coat', 'dior']",4.750281276030057e-07
279,"['kim', 'coat', 'motif']",4.750281276030057e-07
280,"['kim', 'coat', 'oversize']",4.750281276030057e-07
281,"['kim', 'inspired']",2.5339835347380988e-05
282,"['kim', 'colors']",1.4077686304100548e-05
283,"['kim', 'color']",1.4077686304100548e-05
284,"['kim', 'stay']",1.6893223564920658e-05
285,"['kim', 'stay', 'tuned']",7.125421914045085e-07
286,"['kim', 'tuned']",1.6893223564920658e-05
287,"['kim', 'kenny']",5.91262824772223e-05
288,"['kim', 'kenny', 'scharf']",2.4938976699157797e-06
289,"['kim', 'kenny', 'starsindior']",7.125421914045085e-07
290,"['kim', 'kenny', 'mockneck']",5.937851595037572e-07
291,"['kim', 'kenny', 'collection']",7.125421914045085e-07
292,"['kim', 'scharf']",5.91262824772223e-05
293,"['kim', 'scharf', 'starsindior']",7.125421914045085e-07
294,"['kim', 'scharf', 'mockneck']",5.937851595037572e-07
295,"['kim', 'scharf', 'collection']",7.125421914045085e-07
296,"['kim', 'collaborative']",4.786413343394186e-05
297,"['kim', 'collaborative', 'kenny']",5.937851595037572e-07
298,"['kim', 'collaborative', 'scharf']",5.937851595037572e-07
299,"['kim', 'collaborative', 'artist']",1.7813554785112713e-06
300,"['kim', 'collaborative', 'peter']",9.500562552060114e-07
301,"['kim', 'collaborative', 'doig']",9.500562552060114e-07
302,"['kim', 'collaborative', 'inspired']",4.750281276030057e-07
303,"['kim', 'belt']",1.4077686304100548e-05
304,"['kim', 'mockneck']",1.4077686304100548e-05
305,"['kim', 'mockneck', 'starsindior']",4.750281276030057e-07
306,"['kim', 'discover']",1.1262149043280438e-05
307,"['kim', 'diorsavoirfaire']",5.3495207955582084e-05
308,"['kim', 'watch']",2.2524298086560877e-05
309,"['kim', 'watch', 'today']",4.750281276030057e-07
310,"['kim', 'watch', 'website']",4.750281276030057e-07
311,"['kim', 'watch', 'pm']",9.500562552060114e-07
312,"['kim', 'watch', 'twitter']",9.500562552060114e-07
313,"['kim', 'watch', 'cet']",9.500562552060114e-07
314,"['kim', 'watch', 'live']",7.125421914045085e-07
315,"['kim', 'recreations']",1.1262149043280438e-05
316,"['kim', 'recreations', 'collaborative']",4.750281276030057e-07
317,"['kim', 'recreations', 'artist']",4.750281276030057e-07
318,"['kim', 'dior']",5.631074521640219e-05
319,"['kim', 'dior', 'kenny']",9.500562552060114e-07
320,"['kim', 'dior', 'scharf']",9.500562552060114e-07
321,"['kim', 'dior', 'starsindior']",7.125421914045085e-07
322,"['kim', 'dior', 'mockneck']",5.937851595037572e-07
323,"['kim', 'dior', 'collection']",5.937851595037572e-07
