,pattern,sup
171,"['us', 'team', 'using']",1.6844805160349911e-06
172,"['us', 'team', 'contact']",1.96522726870749e-06
173,"['us', 'team', 'via']",2.1898246708454887e-05
174,"['us', 'team', 'ag']",3.556125533851648e-06
175,"['us', 'service']",2.2863574807858034e-05
176,"['us', 'service', 'santa']",1.216569261580827e-06
177,"['us', 'service', 'still']",1.216569261580827e-06
178,"['us', 'service', 'cadbury']",1.216569261580827e-06
179,"['us', 'service', 'plenty']",1.216569261580827e-06
180,"['us', 'service', 'time']",1.216569261580827e-06
181,"['us', 'service', 'become']",1.216569261580827e-06
182,"['us', 'service', 'th']",1.216569261580827e-06
183,"['us', 'service', 'secret']",1.216569261580827e-06
184,"['us', 'service', 'december']",1.216569261580827e-06
185,"['us', 'service', 'open']",1.216569261580827e-06
186,"['us', 'sanctions']",1.934610176049526e-05
187,"['us', 'share']",0.0008195712200355264
188,"['us', 'share', 'rr']",2.339556272270821e-06
189,"['us', 'share', 'zb']",2.0588095195983225e-06
190,"['us', 'share', 'mk']",4.304783540978311e-06
191,"['us', 'share', 'thank']",2.0681677446874057e-05
192,"['us', 'share', 'ta']",2.1523917704891555e-06
193,"['us', 'share', 'assistance']",9.919718594428281e-06
194,"['us', 'share', 'looking']",1.122987010689994e-06
195,"['us', 'share', 'jh']",1.4973160142533254e-06
196,"['us', 'share', 'much']",1.7687045418367406e-05
197,"['us', 'share', 'information']",2.133675320310989e-05
198,"['us', 'share', 'possible']",1.7687045418367406e-05
199,"['us', 'share', 'customer']",2.0213766192419895e-05
200,"['us', 'share', 'link']",2.0213766192419895e-05
201,"['us', 'share', 'post']",1.122987010689994e-06
202,"['us', 'share', 'personal']",1.3101515124716598e-06
203,"['us', 'share', 'via']",2.0868841948655723e-05
204,"['us', 'share', 'team']",3.032064928862984e-05
205,"['us', 'share', 'care']",2.0213766192419895e-05
206,"['us', 'share', 'experience']",1.0949123354227443e-05
207,"['us', 'share', 'assist']",1.0949123354227443e-05
208,"['us', 'share', 'ag']",7.112251067703296e-06
209,"['us', 'chance']",0.00032712499340473806
210,"['us', 'chance', 'information']",1.7312716414804077e-05
211,"['us', 'chance', 'please']",1.7312716414804077e-05
212,"['us', 'chance', 'possible']",1.7312716414804077e-05
213,"['us', 'chance', 'customer']",1.7312716414804077e-05
214,"['us', 'chance', 'link']",1.7312716414804077e-05
215,"['us', 'chance', 'make']",1.7312716414804077e-05
216,"['us', 'chance', 'thank']",1.7312716414804077e-05
217,"['us', 'chance', 'via']",1.7312716414804077e-05
218,"['us', 'chance', 'team']",1.7312716414804077e-05
219,"['us', 'chance', 'share']",1.7312716414804077e-05
220,"['us', 'chance', 'care']",1.7312716414804077e-05
221,"['us', 'chance', 'right']",1.7312716414804077e-05
222,"['us', 'chance', 'much']",1.7312716414804077e-05
223,"['us', 'personal']",2.4622311331539422e-05
224,"['us', 'personal', 'information']",1.122987010689994e-06
225,"['us', 'personal', 'looking']",1.122987010689994e-06
226,"['us', 'personal', 'post']",1.122987010689994e-06
227,"['us', 'need']",4.22096765683533e-05
228,"['us', 'get']",0.0006806310346646969
229,"['us', 'get', 'please']",1.4973160142533254e-06
230,"['us', 'get', 'nb']",1.5908982651441583e-06
231,"['us', 'get', 'code']",1.8248538923712404e-05
232,"['us', 'get', 'us']",1.4973160142533254e-06
233,"['us', 'get', 'addressed']",1.0574794350664111e-05
234,"['us', 'get', 'bottom']",1.778062766925824e-06
235,"['us', 'get', 'dm']",1.4973160142533254e-06
236,"['us', 'get', 'ag']",3.7432900356333136e-06
237,"['us', 'get', 'rr']",1.5908982651441583e-06
238,"['us', 'get', 'mk']",2.245974021379988e-06
239,"['us', 'get', 'looked']",2.245974021379988e-06
240,"['us', 'get', 'rs']",4.024036788305812e-06
241,"['us', 'get', 'free']",1.8248538923712404e-05
242,"['us', 'amp']",7.210819747093688e-05
243,"['us', 'amp', 'looking']",1.122987010689994e-06
244,"['us', 'amp', 'urge']",1.3101515124716598e-06
245,"['us', 'amp', 'interact']",1.3101515124716598e-06
246,"['us', 'amp', 'share']",1.3101515124716598e-06
247,"['us', 'amp', 'personal']",1.3101515124716598e-06
248,"['us', 'amp', 'would']",1.216569261580827e-06
249,"['us', 'amp', 'information']",1.122987010689994e-06
250,"['us', 'amp', 'post']",1.122987010689994e-06
251,"['us', 'like']",6.331451485252994e-05
252,"['us', 'like', 'help']",1.96522726870749e-06
253,"['us', 'right']",0.0006067641006700786
254,"['us', 'right', 'please']",2.0588095195983224e-05
255,"['us', 'right', 'zb']",2.1523917704891555e-06
256,"['us', 'right', 'thank']",1.9839437188856563e-05
257,"['us', 'right', 'share']",2.002660169063823e-05
258,"['us', 'right', 'much']",1.7687045418367406e-05
259,"['us', 'right', 'information']",2.002660169063823e-05
260,"['us', 'right', 'possible']",1.7687045418367406e-05
261,"['us', 'right', 'customer']",2.002660169063823e-05
262,"['us', 'right', 'link']",2.002660169063823e-05
263,"['us', 'right', 'rs']",4.491948042759976e-06
264,"['us', 'right', 'via']",2.002660169063823e-05
