,pattern,sup
111,"['hey', 'dm', 'confirmation']",4.4630789561810447e-07
112,"['hey', 'dm', 'ta']",8.926157912362089e-07
113,"['hey', 'dm', 'commande']",1.1157697390452612e-06
114,"['hey', 'dm', 'nom']",1.7108469332027338e-06
115,"['hey', 'dm', 'voir']",7.438464926968407e-07
116,"['hey', 'dm', 'communiquer']",5.206925448877886e-07
117,"['hey', 'dm', 'de']",1.7108469332027338e-06
118,"['hey', 'dm', 'qu']",5.206925448877886e-07
119,"['hey', 'dm', 'que']",5.206925448877886e-07
120,"['hey', 'dm', 'le']",8.926157912362089e-07
121,"['hey', 'dm', 'pour']",5.950771941574726e-07
122,"['hey', 'dm', 'nous']",1.4876929853936815e-06
123,"['hey', 'dm', 'peut']",5.206925448877886e-07
124,"['hey', 'dm', 'et']",1.7852315824724179e-06
125,"['hey', 'dm', 'une']",5.206925448877886e-07
126,"['hey', 'dm', 'ce']",6.694618434271567e-07
127,"['hey', 'dm', 'va']",1.0413850897755772e-06
128,"['hey', 'dm', 'toi']",6.694618434271567e-07
129,"['hey', 'avec']",2.7100638220030083e-05
130,"['hey', 'avec', 'ton']",9.670004405058929e-07
131,"['hey', 'avec', 'adresse']",4.4630789561810447e-07
132,"['hey', 'avec', 'e']",8.182311419665248e-07
133,"['hey', 'avec', 'mail']",8.182311419665248e-07
134,"['hey', 'avec', 'faire']",5.206925448877886e-07
135,"['hey', 'avec', 'pr']",7.438464926968407e-07
136,"['hey', 'avec', 'num']",6.694618434271567e-07
137,"['hey', 'avec', 'ro']",6.694618434271567e-07
138,"['hey', 'avec', 'confirmation']",4.4630789561810447e-07
139,"['hey', 'avec', 'ta']",5.950771941574726e-07
140,"['hey', 'avec', 'commande']",5.950771941574726e-07
141,"['hey', 'avec', 'nom']",8.182311419665248e-07
142,"['hey', 'avec', 'voir']",5.206925448877886e-07
143,"['hey', 'avec', 'de']",9.670004405058929e-07
144,"['hey', 'avec', 'qu']",4.4630789561810447e-07
145,"['hey', 'avec', 'le']",6.694618434271567e-07
146,"['hey', 'avec', 'pour']",6.694618434271567e-07
147,"['hey', 'avec', 'nous']",4.4630789561810447e-07
148,"['hey', 'avec', 'peut']",5.206925448877886e-07
149,"['hey', 'avec', 'et']",8.926157912362089e-07
150,"['hey', 'avec', 'une']",4.4630789561810447e-07
151,"['hey', 'avec', 'ce']",5.206925448877886e-07
152,"['hey', 'avec', 'va']",5.206925448877886e-07
153,"['hey', 'avec', 'toi']",6.694618434271567e-07
154,"['hey', 'ton']",5.758885621756392e-05
155,"['hey', 'ton', 'en']",9.670004405058929e-07
156,"['hey', 'ton', 'ton']",1.6364622839330496e-06
157,"['hey', 'ton', 'adresse']",1.4876929853936815e-06
158,"['hey', 'ton', 'e']",1.859616231742102e-06
159,"['hey', 'ton', 'mail']",1.859616231742102e-06
160,"['hey', 'ton', 'faire']",5.206925448877886e-07
161,"['hey', 'ton', 'pr']",1.4876929853936815e-06
162,"['hey', 'ton', 'allons']",7.438464926968407e-07
163,"['hey', 'ton', 'regarder']",8.926157912362089e-07
164,"['hey', 'ton', 'ensemble']",7.438464926968407e-07
165,"['hey', 'ton', 'num']",4.4630789561810447e-07
166,"['hey', 'ton', 'confirmation']",4.4630789561810447e-07
167,"['hey', 'ton', 'ro']",4.4630789561810447e-07
168,"['hey', 'ton', 'ta']",5.206925448877886e-07
169,"['hey', 'ton', 'commande']",5.206925448877886e-07
170,"['hey', 'ton', 'nom']",1.7108469332027338e-06
171,"['hey', 'ton', 'voir']",7.438464926968407e-07
172,"['hey', 'ton', 'de']",1.1901543883149453e-06
173,"['hey', 'ton', 'qu']",4.4630789561810447e-07
174,"['hey', 'ton', 'que']",4.4630789561810447e-07
175,"['hey', 'ton', 'pour']",8.926157912362089e-07
176,"['hey', 'ton', 'nous']",1.2645390375846293e-06
177,"['hey', 'ton', 'peut']",6.694618434271567e-07
178,"['hey', 'ton', 'et']",2.00838553028147e-06
